ticker,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
MAC,daily,2021-01-27,58466600,1941,0,8,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(58466600)}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': np.int64(21135500)}, {'date': Timestamp('2020-06-05 00:00:00'), 'volume': np.int64(19703700)}, {'date': Timestamp('2020-04-07 00:00:00'), 'volume': np.int64(19161200)}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': np.int64(11819600)}, {'date': Timestamp('2020-02-04 00:00:00'), 'volume': np.int64(7748600)}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': np.int64(3149700)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(3039000)}]",2026-05-22,2248900,22.170000076293945,0.03846469608289177,1606
PRLB,daily,2021-01-27,2569900,1941,0,8,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(2569900)}, {'date': Timestamp('2020-02-06 00:00:00'), 'volume': np.int64(1518500)}, {'date': Timestamp('2020-02-05 00:00:00'), 'volume': np.int64(527000)}, {'date': Timestamp('2020-02-04 00:00:00'), 'volume': np.int64(275400)}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': np.int64(268300)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(247500)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(165300)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(132500)}]",2026-05-22,208300,71.36000061035156,0.0810537374995136,1606
JJSF,daily,2021-01-27,767100,1941,0,8,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(767100)}, {'date': Timestamp('2020-11-25 00:00:00'), 'volume': np.int64(680900)}, {'date': Timestamp('2020-09-23 00:00:00'), 'volume': np.int64(678400)}, {'date': Timestamp('2020-08-26 00:00:00'), 'volume': np.int64(638100)}, {'date': Timestamp('2020-04-28 00:00:00'), 'volume': np.int64(423100)}, {'date': Timestamp('2020-01-28 00:00:00'), 'volume': np.int64(407700)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(118800)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(89200)}]",2026-05-22,169900,74.55000305175781,0.22148350932081867,1606
FOXA,daily,2021-01-27,23919900,1941,0,8,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(23919900)}, {'date': Timestamp('2020-11-04 00:00:00'), 'volume': np.int64(15753100)}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': np.int64(9909300)}, {'date': Timestamp('2020-01-24 00:00:00'), 'volume': np.int64(9289700)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(7362800)}, {'date': Timestamp('2020-01-15 00:00:00'), 'volume': np.int64(6165200)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(4530900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(4500700)}]",2026-05-22,1557600,63.97999954223633,0.06511732908582393,1606
BBW,daily,2021-01-27,6578400,1941,0,6,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(6578400)}, {'date': Timestamp('2020-04-20 00:00:00'), 'volume': np.int64(1291700)}, {'date': Timestamp('2020-01-15 00:00:00'), 'volume': np.int64(808200)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(505000)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(137800)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(128300)}]",2026-05-22,251000,36.970001220703125,0.03815517451051927,1606
IRM,daily,2021-01-27,22525900,1941,0,5,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(22525900)}, {'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(13928800)}, {'date': Timestamp('2020-11-13 00:00:00'), 'volume': np.int64(12031500)}, {'date': Timestamp('2020-06-19 00:00:00'), 'volume': np.int64(10127200)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(8480500)}]",2026-05-22,949800,126.45999908447266,0.04216479696704682,1606
TR,daily,2021-01-27,8390710,1941,0,14,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(8390710)}, {'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(1303024)}, {'date': Timestamp('2020-12-08 00:00:00'), 'volume': np.int64(889163)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(849748)}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': np.int64(709244)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(534078)}, {'date': Timestamp('2020-03-11 00:00:00'), 'volume': np.int64(318221)}, {'date': Timestamp('2020-03-10 00:00:00'), 'volume': np.int64(305469)}, {'date': Timestamp('2020-02-21 00:00:00'), 'volume': np.int64(302918)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(204844)}, {'date': Timestamp('2020-01-24 00:00:00'), 'volume': np.int64(166240)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(158705)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(138533)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(121608)}]",2026-05-22,147000,40.060001373291016,0.017519375595152258,1606
LGND,daily,2021-01-27,8943939,1941,0,8,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(8943939)}, {'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(2994725)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(2287802)}, {'date': Timestamp('2020-02-07 00:00:00'), 'volume': np.int64(1026241)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(828430)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(549188)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(517288)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(344324)}]",2026-05-22,368200,229.3300018310547,0.041167543741074265,1606
FIZZ,daily,2021-01-27,9472000,1941,0,7,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(9472000)}, {'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(4378800)}, {'date': Timestamp('2020-03-06 00:00:00'), 'volume': np.int64(2808800)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(1255600)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(1235800)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(1032600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(993600)}]",2026-05-22,252600,35.279998779296875,0.026668074324324324,1606
TRVG,daily,2021-01-27,8792300,1941,0,9,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(8792300)}, {'date': Timestamp('2020-11-24 00:00:00'), 'volume': np.int64(1473100)}, {'date': Timestamp('2020-11-16 00:00:00'), 'volume': np.int64(808160)}, {'date': Timestamp('2020-11-09 00:00:00'), 'volume': np.int64(795820)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(500960)}, {'date': Timestamp('2020-02-12 00:00:00'), 'volume': np.int64(285140)}, {'date': Timestamp('2020-02-11 00:00:00'), 'volume': np.int64(107600)}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': np.int64(97380)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(88860)}]",2026-05-22,52000,3.289999961853028,0.005914265891746187,1606
NOK,daily,2021-01-27,1123003300,1941,0,9,"[{'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(1123003300)}, {'date': Timestamp('2021-01-26 00:00:00'), 'volume': np.int64(379387300)}, {'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(296379300)}, {'date': Timestamp('2020-10-29 00:00:00'), 'volume': np.int64(149133000)}, {'date': Timestamp('2020-07-31 00:00:00'), 'volume': np.int64(117875600)}, {'date': Timestamp('2020-02-07 00:00:00'), 'volume': np.int64(102719700)}, {'date': Timestamp('2020-02-06 00:00:00'), 'volume': np.int64(90257800)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(59904600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(33109500)}]",2026-05-22,127394200,15.470000267028809,0.11344062835790421,1606
ATOS,daily,2021-01-26,10166247,1942,0,12,"[{'date': Timestamp('2021-01-26 00:00:00'), 'volume': np.int64(10166247)}, {'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(6937247)}, {'date': Timestamp('2021-01-21 00:00:00'), 'volume': np.int64(4164460)}, {'date': Timestamp('2021-01-06 00:00:00'), 'volume': np.int64(2125340)}, {'date': Timestamp('2020-12-09 00:00:00'), 'volume': np.int64(1933693)}, {'date': Timestamp('2020-04-16 00:00:00'), 'volume': np.int64(1008473)}, {'date': Timestamp('2020-04-06 00:00:00'), 'volume': np.int64(438600)}, {'date': Timestamp('2020-03-30 00:00:00'), 'volume': np.int64(54960)}, {'date': Timestamp('2020-03-11 00:00:00'), 'volume': np.int64(20600)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(20493)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(3887)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(3707)}]",2026-05-22,28200,4.960000038146973,0.0027738849941379546,1606
PBI,daily,2021-01-26,47577100,1942,0,11,"[{'date': Timestamp('2021-01-26 00:00:00'), 'volume': np.int64(47577100)}, {'date': Timestamp('2020-08-03 00:00:00'), 'volume': np.int64(43750800)}, {'date': Timestamp('2020-07-30 00:00:00'), 'volume': np.int64(9117400)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(8122600)}, {'date': Timestamp('2020-02-04 00:00:00'), 'volume': np.int64(6051900)}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': np.int64(3883200)}, {'date': Timestamp('2020-01-24 00:00:00'), 'volume': np.int64(3800000)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(3113100)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(3010000)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(2891700)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(2566100)}]",2026-05-22,2141400,15.25,0.045009048470797924,1606
AMTX,daily,2021-01-25,63633000,1943,0,8,"[{'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(63633000)}, {'date': Timestamp('2020-12-22 00:00:00'), 'volume': np.int64(48021200)}, {'date': Timestamp('2020-05-01 00:00:00'), 'volume': np.int64(42636700)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(10261900)}, {'date': Timestamp('2020-01-28 00:00:00'), 'volume': np.int64(1147200)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(130300)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(53600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(38800)}]",2026-05-22,3219100,2.680000066757202,0.050588531108072855,1606
AUPH,daily,2021-01-25,35795200,1943,0,5,"[{'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(35795200)}, {'date': Timestamp('2020-07-23 00:00:00'), 'volume': np.int64(17533500)}, {'date': Timestamp('2020-07-22 00:00:00'), 'volume': np.int64(5416700)}, {'date': Timestamp('2020-03-13 00:00:00'), 'volume': np.int64(3777600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(3667700)}]",2026-05-22,994000,15.220000267028809,0.027769086357947434,1606
TAK,daily,2021-01-25,16124200,1943,0,14,"[{'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(16124200)}, {'date': Timestamp('2021-01-22 00:00:00'), 'volume': np.int64(14476300)}, {'date': Timestamp('2020-03-17 00:00:00'), 'volume': np.int64(5097200)}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': np.int64(3849500)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(2969200)}, {'date': Timestamp('2020-02-05 00:00:00'), 'volume': np.int64(2578000)}, {'date': Timestamp('2020-01-24 00:00:00'), 'volume': np.int64(2329700)}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': np.int64(1385600)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(1264300)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(1073000)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(882900)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(709500)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(664900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(645900)}]",2026-05-22,4011300,16.25,0.24877513302985574,1606
GILT,daily,2021-01-25,10735800,1943,0,7,"[{'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(10735800)}, {'date': Timestamp('2020-01-29 00:00:00'), 'volume': np.int64(8684800)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(471500)}, {'date': Timestamp('2020-01-17 00:00:00'), 'volume': np.int64(180800)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(102000)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(28700)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(26200)}]",2026-05-22,743100,15.729999542236328,0.06921701223942324,1606
GME,daily,2021-01-22,788631600,1946,0,10,"[{'date': Timestamp('2021-01-22 00:00:00'), 'volume': np.int64(788631600)}, {'date': Timestamp('2021-01-13 00:00:00'), 'volume': np.int64(578006800)}, {'date': Timestamp('2020-10-09 00:00:00'), 'volume': np.int64(308611200)}, {'date': Timestamp('2020-10-08 00:00:00'), 'volume': np.int64(305814400)}, {'date': Timestamp('2020-08-31 00:00:00'), 'volume': np.int64(151904000)}, {'date': Timestamp('2020-04-14 00:00:00'), 'volume': np.int64(54026400)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(50247600)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(22517600)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(20912000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(17814400)}]",2026-05-22,5231300,21.959999084472656,0.006633388771132173,1606
PAX,daily,2021-01-22,15585200,1946,0,1,"[{'date': Timestamp('2021-01-22 00:00:00'), 'volume': np.int64(15585200)}]",2026-05-22,540000,11.020000457763672,0.034648256037779435,1340
IBM,daily,2021-01-22,39814421,1946,0,8,"[{'date': Timestamp('2021-01-22 00:00:00'), 'volume': np.int64(39814421)}, {'date': Timestamp('2020-10-08 00:00:00'), 'volume': np.int64(26452189)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(19868352)}, {'date': Timestamp('2020-01-22 00:00:00'), 'volume': np.int64(17228038)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(7577329)}, {'date': Timestamp('2020-01-17 00:00:00'), 'volume': np.int64(5881972)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(4545916)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(3293436)}]",2026-05-22,19025900,253.83999633789065,0.47786454058945127,1606
PCAR,daily,2021-01-21,12132150,1947,0,10,"[{'date': Timestamp('2021-01-21 00:00:00'), 'volume': np.int64(12132150)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(6842700)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(6289050)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(4999800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(4968600)}, {'date': Timestamp('2020-01-28 00:00:00'), 'volume': np.int64(4816050)}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': np.int64(3552450)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(2749350)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(2698200)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(2597100)}]",2026-05-22,2403600,109.3499984741211,0.1981182230684586,1606
AFBI,daily,2021-01-21,712000,1947,0,9,"[{'date': Timestamp('2021-01-21 00:00:00'), 'volume': np.int64(712000)}, {'date': Timestamp('2020-11-17 00:00:00'), 'volume': np.int64(82808)}, {'date': Timestamp('2020-11-09 00:00:00'), 'volume': np.int64(29807)}, {'date': Timestamp('2020-08-18 00:00:00'), 'volume': np.int64(29173)}, {'date': Timestamp('2020-06-08 00:00:00'), 'volume': np.int64(28177)}, {'date': Timestamp('2020-03-05 00:00:00'), 'volume': np.int64(25368)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(14043)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(11234)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(5074)}]",2026-05-22,3400,22.489999771118164,0.0047752808988764045,1606
IPWR,daily,2021-01-21,9435400,1947,0,8,"[{'date': Timestamp('2021-01-21 00:00:00'), 'volume': np.int64(9435400)}, {'date': Timestamp('2020-11-18 00:00:00'), 'volume': np.int64(1644600)}, {'date': Timestamp('2020-07-01 00:00:00'), 'volume': np.int64(956000)}, {'date': Timestamp('2020-04-24 00:00:00'), 'volume': np.int64(825500)}, {'date': Timestamp('2020-02-14 00:00:00'), 'volume': np.int64(325300)}, {'date': Timestamp('2020-02-07 00:00:00'), 'volume': np.int64(271900)}, {'date': Timestamp('2020-02-04 00:00:00'), 'volume': np.int64(158700)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(121800)}]",2026-05-22,957500,5.730000019073486,0.10147953451893932,1606
LSTA,daily,2021-01-20,8519320,1948,0,9,"[{'date': Timestamp('2021-01-20 00:00:00'), 'volume': np.int64(8519320)}, {'date': Timestamp('2020-07-14 00:00:00'), 'volume': np.int64(437260)}, {'date': Timestamp('2020-05-26 00:00:00'), 'volume': np.int64(188087)}, {'date': Timestamp('2020-05-14 00:00:00'), 'volume': np.int64(97747)}, {'date': Timestamp('2020-05-11 00:00:00'), 'volume': np.int64(85733)}, {'date': Timestamp('2020-04-23 00:00:00'), 'volume': np.int64(56593)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(11660)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(5413)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(913)}]",2026-05-22,2000,3.140000104904175,0.00023476052079273932,1606
LAR,daily,2021-01-20,68928019,1948,0,17,"[{'date': Timestamp('2021-01-20 00:00:00'), 'volume': np.int64(68928019)}, {'date': Timestamp('2020-10-02 00:00:00'), 'volume': np.int64(67340495)}, {'date': Timestamp('2020-09-28 00:00:00'), 'volume': np.int64(42970219)}, {'date': Timestamp('2020-09-18 00:00:00'), 'volume': np.int64(23613152)}, {'date': Timestamp('2020-09-15 00:00:00'), 'volume': np.int64(12224509)}, {'date': Timestamp('2020-08-18 00:00:00'), 'volume': np.int64(11473348)}, {'date': Timestamp('2020-08-17 00:00:00'), 'volume': np.int64(7828823)}, {'date': Timestamp('2020-07-27 00:00:00'), 'volume': np.int64(6520748)}, {'date': Timestamp('2020-02-12 00:00:00'), 'volume': np.int64(6197083)}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': np.int64(4327625)}, {'date': Timestamp('2020-02-04 00:00:00'), 'volume': np.int64(2482758)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(1689120)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(1591499)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(1195549)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(1174435)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(1152576)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(661241)}]",2026-05-22,1497700,9.1899995803833,0.02172846429838641,1606
HTH,daily,2021-01-20,15215100,1948,0,12,"[{'date': Timestamp('2021-01-20 00:00:00'), 'volume': np.int64(15215100)}, {'date': Timestamp('2021-01-19 00:00:00'), 'volume': np.int64(4681700)}, {'date': Timestamp('2020-10-30 00:00:00'), 'volume': np.int64(1753100)}, {'date': Timestamp('2020-09-23 00:00:00'), 'volume': np.int64(1667700)}, {'date': Timestamp('2020-05-01 00:00:00'), 'volume': np.int64(1601100)}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': np.int64(1466900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1461800)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(644500)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(387100)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(378700)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(349500)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(314400)}]",2026-05-22,263900,37.220001220703125,0.017344611602947074,1606
AIRG,daily,2021-01-20,1717700,1948,0,9,"[{'date': Timestamp('2021-01-20 00:00:00'), 'volume': np.int64(1717700)}, {'date': Timestamp('2021-01-19 00:00:00'), 'volume': np.int64(1408500)}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': np.int64(1120100)}, {'date': Timestamp('2020-06-09 00:00:00'), 'volume': np.int64(269600)}, {'date': Timestamp('2020-02-21 00:00:00'), 'volume': np.int64(163100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(96700)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(75000)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(44700)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(42300)}]",2026-05-22,186000,7.09499979019165,0.10828433370204343,1606
YETI,daily,2021-01-20,18608800,1948,0,6,"[{'date': Timestamp('2021-01-20 00:00:00'), 'volume': np.int64(18608800)}, {'date': Timestamp('2020-04-16 00:00:00'), 'volume': np.int64(9817400)}, {'date': Timestamp('2020-02-18 00:00:00'), 'volume': np.int64(6220200)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(4846700)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(3290600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1529200)}]",2026-05-22,1230600,45.220001220703125,0.06613000300932892,1606
TRMB,daily,2021-01-20,53094000,1948,0,12,"[{'date': Timestamp('2021-01-20 00:00:00'), 'volume': np.int64(53094000)}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': np.int64(6784200)}, {'date': Timestamp('2020-03-06 00:00:00'), 'volume': np.int64(4489700)}, {'date': Timestamp('2020-03-05 00:00:00'), 'volume': np.int64(3363700)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(3008900)}, {'date': Timestamp('2020-02-13 00:00:00'), 'volume': np.int64(1971000)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(1467000)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(1191700)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(1050500)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(1040600)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(775400)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(626100)}]",2026-05-22,2181400,56.34000015258789,0.041085621727502165,1606
CRNT,daily,2021-01-19,44048600,1949,0,7,"[{'date': Timestamp('2021-01-19 00:00:00'), 'volume': np.int64(44048600)}, {'date': Timestamp('2021-01-15 00:00:00'), 'volume': np.int64(38124300)}, {'date': Timestamp('2021-01-08 00:00:00'), 'volume': np.int64(3441200)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(2217500)}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': np.int64(1657900)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(1403000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1398400)}]",2026-05-22,535800,2.6600000858306885,0.01216383721616578,1606
ACRS,daily,2021-01-19,114362200,1949,0,6,"[{'date': Timestamp('2021-01-19 00:00:00'), 'volume': np.int64(114362200)}, {'date': Timestamp('2020-12-16 00:00:00'), 'volume': np.int64(11245400)}, {'date': Timestamp('2020-06-17 00:00:00'), 'volume': np.int64(8767700)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(7599800)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(1180900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(469800)}]",2026-05-22,627700,4.519999980926514,0.005488701686396379,1606
SENS,daily,2021-01-19,20496185,1949,0,15,"[{'date': Timestamp('2021-01-19 00:00:00'), 'volume': np.int64(20496185)}, {'date': Timestamp('2021-01-15 00:00:00'), 'volume': np.int64(10170175)}, {'date': Timestamp('2020-12-24 00:00:00'), 'volume': np.int64(7167365)}, {'date': Timestamp('2020-12-23 00:00:00'), 'volume': np.int64(2550140)}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': np.int64(643085)}, {'date': Timestamp('2020-06-09 00:00:00'), 'volume': np.int64(564985)}, {'date': Timestamp('2020-02-25 00:00:00'), 'volume': np.int64(438685)}, {'date': Timestamp('2020-02-19 00:00:00'), 'volume': np.int64(385240)}, {'date': Timestamp('2020-02-14 00:00:00'), 'volume': np.int64(312675)}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': np.int64(192440)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(152595)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(130765)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(58015)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(53005)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(36550)}]",2026-05-22,601100,6.340000152587891,0.029327408978792883,1606
BSM,daily,2021-01-15,3809900,1953,0,8,"[{'date': Timestamp('2021-01-15 00:00:00'), 'volume': np.int64(3809900)}, {'date': Timestamp('2020-03-17 00:00:00'), 'volume': np.int64(2288000)}, {'date': Timestamp('2020-02-25 00:00:00'), 'volume': np.int64(1992700)}, {'date': Timestamp('2020-02-06 00:00:00'), 'volume': np.int64(1553000)}, {'date': Timestamp('2020-01-30 00:00:00'), 'volume': np.int64(863800)}, {'date': Timestamp('2020-01-17 00:00:00'), 'volume': np.int64(627500)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(367200)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(180800)}]",2026-05-22,180800,13.81999969482422,0.04745531378776346,1606
WOOF,daily,2021-01-14,52099200,1954,0,1,"[{'date': Timestamp('2021-01-14 00:00:00'), 'volume': np.int64(52099200)}]",2026-05-22,2107000,2.650000095367432,0.04044207972483263,1345
